"","node_id","module","layer_id","flow","node_name","state_node","k_total","k_m","z_score","c_score","role"
"711",534,1,1,0.00121307,"cluster_159",796,209,207,1.40403130953613,0.313042283830498,"peripheral"
"712",534,2,2,0.000198845,"cluster_159",797,6,6,-0.111177092625809,0.277777777777778,"peripheral"
"713",535,6,1,0.000243333,"cluster_1590",798,14,14,-0.618392238185222,0.13265306122449,"peripheral"
"714",535,127,2,0.000172314,"cluster_1590",799,3,2,0.866025403784439,0.444444444444444,"peripheral"
"715",537,61,1,6.39951e-05,"cluster_1593",801,1,1,-0.912870929175277,0,"peripheral"
"716",538,196,1,0.000152679,"cluster_1594",802,2,1,NA,0.5,"peripheral"
"717",540,9,1,0.000403093,"cluster_1596",804,12,12,0.396484611425979,0.486111111111111,"peripheral"
"718",540,16,2,0.000400742,"cluster_1596",805,7,6,0.948075397934001,0.244897959183674,"peripheral"
"719",541,11,1,0.00057904,"cluster_1597",806,36,33,1.21656456315478,0.567901234567901,"peripheral"
"720",541,23,2,0.000110208,"cluster_1597",807,2,2,-0.155595456942785,0,"peripheral"
"721",542,73,1,0.000539594,"cluster_1599",808,2,2,1.15470053837925,0,"peripheral"
"722",543,10,1,0.000467655,"cluster_16",809,35,35,0.448279308293751,0.244897959183674,"peripheral"
"723",544,15,1,4.51017e-05,"cluster_160",810,2,1,-0.989984266446504,0.5,"peripheral"
"724",544,22,2,0.000294642,"cluster_160",811,4,3,0.0735492969401146,0.625,"connector"
"725",545,10,1,0.000512346,"cluster_1600",812,37,37,0.586554517817196,0.338933528122717,"peripheral"
"726",547,1,1,0.000839917,"cluster_1602",814,136,120,0.228549167061944,0.432309688581315,"peripheral"
"727",547,4,2,0.000445503,"cluster_1602",815,17,13,0.0785162080345976,0.643598615916955,"connector"
"728",548,1,1,0.00113976,"cluster_1603",816,189,184,1.09327166267514,0.402116402116402,"peripheral"
"729",548,2,2,0.000206583,"cluster_1603",817,6,5,-0.179544615102599,0.5,"peripheral"
"730",549,11,1,0.000454384,"cluster_1604",818,26,26,0.656634455088448,0.5,"peripheral"
"731",549,25,2,0.000226158,"cluster_1604",819,4,2,-0.484056782062131,0.625,"connector"
"732",550,3,1,7.87443e-05,"cluster_1605",820,6,5,-1.62804308210073,0.611111111111111,"peripheral"
"733",551,93,1,0.000350263,"cluster_1606",821,1,1,NA,0,"peripheral"
"734",552,168,1,9.3991e-05,"cluster_1607",822,1,1,-0.577350269189626,0,"peripheral"
"735",552,63,2,6.30513e-05,"cluster_1607",823,1,1,-0.750939261482638,0,"peripheral"
"736",553,20,1,0.000672822,"cluster_1608",824,13,13,1.4926851468267,0.42603550295858,"peripheral"
"737",553,24,2,0.000221181,"cluster_1608",825,4,4,0.499471991404582,0.375,"peripheral"
"738",554,11,1,0.000539942,"cluster_1609",826,46,33,1.21656456315478,0.679584120982987,"connector"
"739",554,22,2,8.39641e-05,"cluster_1609",827,2,1,-0.882591563281376,0.5,"peripheral"
"740",555,1,1,0.000691228,"cluster_161",828,127,125,0.296105612031725,0.322028644057288,"peripheral"
"741",555,117,2,9.54683e-05,"cluster_161",829,2,1,-0.866025403784439,0.5,"peripheral"
"742",557,35,1,0.000342598,"cluster_1613",831,9,7,0.913162845484772,0.518518518518519,"peripheral"
"743",558,215,1,0.000120774,"cluster_1614",832,3,1,NA,0.666666666666667,"connector"
"744",559,176,1,0.000160932,"cluster_1617",833,4,2,NA,0.5,"peripheral"
"745",559,64,2,0.000249938,"cluster_1617",834,5,2,0.377964473009227,0.72,"connector"
"746",561,3,1,0.000588555,"cluster_162",836,44,42,0.193627487273987,0.459710743801653,"peripheral"
"747",561,8,2,0.000108319,"cluster_162",837,3,3,-0.542620656849094,0.444444444444444,"peripheral"
"748",562,95,1,0.000350263,"cluster_1621",838,1,1,NA,0,"peripheral"
"749",563,1,1,0.000851544,"cluster_1622",839,155,154,0.687932992856452,0.298272632674298,"peripheral"
"750",563,2,2,6.37554e-05,"cluster_1622",840,2,2,-0.38464718253297,0,"peripheral"
"751",565,3,1,0.000542544,"cluster_1624",842,47,47,0.439799185838138,0.449071978270711,"peripheral"
"752",566,13,1,0.000421687,"cluster_1625",843,32,19,0.091502224916014,0.697265625,"connector"
"753",566,12,2,0.000105497,"cluster_1625",844,2,2,-0.398967047678125,0,"peripheral"
"754",567,6,1,2.50726e-05,"cluster_1626",845,1,1,-1.40563120499936,0,"peripheral"
"755",568,5,1,0.000465054,"cluster_1627",846,37,34,0.0764229758569025,0.360847333820307,"peripheral"
"756",568,12,2,5.68394e-05,"cluster_1627",847,1,1,-0.566210810088652,0,"peripheral"
"757",569,11,1,1.37874e-05,"cluster_1628",848,1,1,-1.34311593086274,0,"peripheral"
"758",569,167,2,0.000239152,"cluster_1628",849,1,1,NA,0,"peripheral"
"759",570,1,1,0.000242163,"cluster_163",850,53,53,-0.676707195533115,0.306158775364898,"peripheral"
"760",570,2,2,9.17554e-05,"cluster_163",851,3,3,-0.31627966005618,0,"peripheral"
"761",571,13,1,0.000206294,"cluster_1631",852,13,5,-1.5311372302613,0.769230769230769,"connector"
"762",571,8,2,7.27465e-05,"cluster_1631",853,2,2,-0.695279950280176,0,"peripheral"
"763",572,9,1,0.000341943,"cluster_1632",854,9,9,-0.0609976325270738,0.444444444444444,"peripheral"
"764",573,3,1,0.000604189,"cluster_1633",855,51,50,0.587502204976629,0.491349480968858,"peripheral"
"765",573,38,2,0.000134828,"cluster_1633",856,1,1,-0.288675134594813,0,"peripheral"
"766",574,153,1,0.000122715,"cluster_1634",857,2,1,-0.866025403784439,0.5,"peripheral"
"767",574,149,2,0.000103885,"cluster_1634",858,1,1,-0.577350269189626,0,"peripheral"
"768",575,60,1,8.21917e-05,"cluster_1635",859,4,2,-0.369800130816819,0.75,"connector"
"769",576,30,1,0.000510869,"cluster_1636",860,12,6,1.13899683814917,0.763888888888889,"connector"
"770",576,25,2,0.000431095,"cluster_1636",861,6,4,0.537840868957924,0.722222222222222,"connector"
"771",578,1,1,5.26067e-05,"cluster_1638",863,8,6,-1.31173777824905,0.65625,"connector"
"772",578,24,2,4.95202e-05,"cluster_1638",864,1,1,-0.849102385387789,0,"peripheral"
"773",580,39,1,0.000371353,"cluster_164",866,13,8,0.634337844326788,0.710059171597633,"connector"
"774",580,115,2,0.00029264,"cluster_164",867,4,2,0.866025403784439,0.625,"connector"
"775",581,5,1,0.000251364,"cluster_1640",868,12,11,-0.95184816429772,0.541666666666667,"peripheral"
"776",581,44,2,0.000183366,"cluster_1640",869,2,2,0,0,"peripheral"
"777",582,1,1,0.00120752,"cluster_1641",870,210,208,1.41754259853008,0.299727891156463,"peripheral"
"778",582,2,2,0.000223244,"cluster_1641",871,7,7,-0.0428095701490183,0,"peripheral"
"779",583,7,1,0.000552122,"cluster_1642",872,13,13,0.763747225073526,0.355029585798816,"peripheral"
"780",583,7,2,0.000384485,"cluster_1642",873,11,11,0.435793871173482,0.165289256198347,"peripheral"
"781",584,157,2,0.000253563,"cluster_1643",874,1,1,NA,0,"peripheral"
"782",585,3,1,0.000536245,"cluster_1644",875,41,41,0.144393147561157,0.433075550267698,"peripheral"
"783",585,169,2,8.68244e-05,"cluster_1644",876,1,1,-0.577350269189626,0,"peripheral"
"784",587,208,1,5.27614e-05,"cluster_1646",878,3,1,-0.577350269189626,0.666666666666667,"connector"
"785",588,10,1,0.000318108,"cluster_1648",879,19,18,-0.727059972655536,0.193905817174515,"peripheral"
"786",588,36,2,0.000100402,"cluster_1648",880,2,1,-0.835937209961534,0.5,"peripheral"
"787",589,6,1,0.000370627,"cluster_1649",881,18,18,-0.376164863780872,0.345679012345679,"peripheral"
"788",589,4,2,0.000615222,"cluster_1649",882,18,16,0.394062478060434,0.203703703703704,"peripheral"
"789",590,1,1,1.52473e-05,"cluster_165",883,2,2,-1.36578293422488,0,"peripheral"
"790",591,26,1,0.000129833,"cluster_1650",884,3,3,-2.67102739629878,0,"peripheral"
"791",592,6,1,0.000547725,"cluster_1651",885,29,29,0.289960415831089,0.237812128418549,"peripheral"
"792",592,23,2,0.00014271,"cluster_1651",886,2,2,-0.155595456942785,0,"peripheral"
"793",594,7,1,3.39031e-05,"cluster_1654",888,3,2,-1.03999622137672,0.444444444444444,"peripheral"
"794",594,180,2,0.00011822,"cluster_1654",889,2,1,-0.577350269189626,0.5,"peripheral"
"795",595,20,1,0.000475754,"cluster_1656",890,10,10,0.817909669494081,0.5,"peripheral"
"796",595,24,2,0.000316829,"cluster_1656",891,7,4,0.499471991404582,0.73469387755102,"connector"
"797",596,1,1,0.000483342,"cluster_1657",892,56,42,-0.825331374466633,0.642857142857143,"connector"
"798",596,7,2,0.000372824,"cluster_1657",893,10,7,-0.220112836626606,0.58,"peripheral"
"799",597,1,1,0.00118939,"cluster_1658",894,203,200,1.30945228657843,0.328035137955301,"peripheral"
"800",597,2,2,0.000245441,"cluster_1658",895,8,7,-0.0428095701490183,0.21875,"peripheral"
"801",599,193,1,0.000237263,"cluster_166",897,20,2,1.15470053837925,0.595,"peripheral"
"802",599,55,2,8.33605e-05,"cluster_166",898,1,1,-0.641940738766369,0,"peripheral"
"803",600,1,1,0.00055962,"cluster_1660",899,109,107,0.0529024101405147,0.361417389108661,"peripheral"
"804",600,37,2,3.59337e-05,"cluster_1660",900,1,1,-0.531033965669567,0,"peripheral"
"805",601,5,1,0.00084938,"cluster_1661",901,65,43,0.478789943743494,0.680236686390532,"connector"
"806",601,4,2,0.000290523,"cluster_1661",902,7,4,-0.86812260204291,0.73469387755102,"connector"
"807",602,200,1,8.93577e-05,"cluster_1662",903,1,1,NA,0,"peripheral"
"808",604,138,2,0.00028214,"cluster_1664",905,1,1,NA,0,"peripheral"
"809",605,6,1,0.000838551,"cluster_1665",906,42,42,1.07719938264523,0.336734693877551,"peripheral"
"810",605,4,2,0.000491088,"cluster_1665",907,18,18,0.604426658077658,0.277777777777778,"peripheral"
"811",607,3,1,0.000676379,"cluster_1667",909,62,62,1.17831428153059,0.466701352757544,"peripheral"
"812",608,1,1,0.000116384,"cluster_1668",910,24,22,-1.09555715434575,0.40625,"peripheral"
"813",608,163,2,7.71759e-05,"cluster_1668",911,2,1,-0.5,0.5,"peripheral"
"814",609,80,2,0.000141519,"cluster_1669",912,1,1,-0.866025403784439,0,"peripheral"
"815",610,5,1,1.80083e-05,"cluster_167",913,1,1,-1.3989225730606,0,"peripheral"
"816",612,1,1,0.000818525,"cluster_1671",915,149,147,0.593353969898759,0.365388946443854,"peripheral"
"817",612,2,2,0.000271518,"cluster_1671",916,7,6,-0.111177092625809,0.244897959183674,"peripheral"
"818",613,14,1,0.000146559,"cluster_1673",917,5,3,-1.12296814197473,0.56,"peripheral"
"819",614,15,1,6.57062e-05,"cluster_1674",918,1,1,-0.989984266446504,0,"peripheral"
"820",615,166,1,0.000282916,"cluster_1675",919,3,2,1.15470053837925,0.444444444444444,"peripheral"
"821",615,2,2,3.02667e-05,"cluster_1675",920,1,1,-0.453014705009761,0,"peripheral"
"822",616,209,2,4.03755e-05,"cluster_1677",921,1,1,NA,0,"peripheral"
"823",617,17,1,7.48714e-05,"cluster_1679",922,2,1,-1.36459047460064,0.5,"peripheral"
"824",618,112,1,0.000155036,"cluster_168",923,2,1,-0.5,0.5,"peripheral"
"825",619,173,2,0.00023896,"cluster_1680",924,4,2,1.15470053837925,0.625,"connector"
"826",620,84,1,0.000299802,"cluster_1681",925,2,2,NA,0.5,"peripheral"
"827",620,8,2,0.000233065,"cluster_1681",926,6,6,-0.0846427765558474,0.277777777777778,"peripheral"
"828",622,1,1,0.000284377,"cluster_1683",928,44,40,-0.852353952454545,0.456611570247934,"peripheral"
"829",622,41,2,0.000320019,"cluster_1683",929,6,3,0.335694365980279,0.611111111111111,"peripheral"
"830",623,6,1,0.000143317,"cluster_1684",930,5,4,-1.2239606741961,0.32,"peripheral"
"831",623,4,2,0.000193092,"cluster_1684",931,8,8,-0.447394242008462,0.21875,"peripheral"
"832",624,5,1,6.79071e-06,"cluster_1685",932,1,1,-1.3989225730606,0,"peripheral"
"833",626,10,1,0.00049895,"cluster_1687",934,38,38,0.655692122578919,0.332409972299169,"peripheral"
"834",628,9,1,0.000418633,"cluster_1690",936,12,12,0.396484611425979,0.5,"peripheral"
"835",629,74,1,0.000285775,"cluster_1691",937,2,2,NA,0,"peripheral"
"836",630,1,1,0.000271088,"cluster_1693",938,46,42,-0.825331374466633,0.464083175803403,"peripheral"
"837",631,3,1,0.000382774,"cluster_1694",939,26,25,-0.643356287844125,0.476331360946746,"peripheral"
"838",631,8,2,0.000170965,"cluster_1694",940,5,5,-0.23730206998693,0.48,"peripheral"
"839",632,114,1,8.6543e-05,"cluster_1697",941,2,1,-0.866025403784439,0.5,"peripheral"
"840",632,4,2,2.82493e-05,"cluster_1697",942,1,1,-1.18366887206875,0,"peripheral"
"841",633,51,1,0.000549044,"cluster_1698",943,3,3,1,0.444444444444444,"peripheral"
"842",633,79,2,0.000253872,"cluster_1698",944,1,1,-0.577350269189626,0,"peripheral"
"843",634,14,1,0.000101119,"cluster_1699",945,6,4,-0.980044923905223,0.611111111111111,"peripheral"
"844",635,10,1,0.000563775,"cluster_17",946,43,42,0.93224254162581,0.339643050297458,"peripheral"
"845",637,185,1,0.000112819,"cluster_1701",948,9,1,-0.577350269189626,0.518518518518519,"peripheral"
"846",638,1,1,0.000345148,"cluster_1702",949,54,49,-0.73075235150894,0.479423868312757,"peripheral"
"847",638,18,2,9.53748e-05,"cluster_1702",950,2,1,-1.02948367614057,0.5,"peripheral"
"848",639,1,1,0.000152037,"cluster_1703",951,29,25,-1.05502328736389,0.568370986920333,"peripheral"
"849",640,98,2,0.000350263,"cluster_1704",952,1,1,NA,0,"peripheral"
"850",641,13,1,0.000276153,"cluster_1705",953,14,13,-0.603914684445692,0.540816326530612,"peripheral"
"851",641,88,2,0.000216081,"cluster_1705",954,3,2,0.730296743340221,0.444444444444444,"peripheral"
"852",642,1,1,0.000521337,"cluster_1706",955,103,102,-0.0146540348292658,0.304269959468376,"peripheral"
"853",642,24,2,0.00012314,"cluster_1706",956,3,1,-0.849102385387789,0.444444444444444,"peripheral"
"854",643,32,1,0.000118028,"cluster_1707",957,3,3,-0.29472259465169,0,"peripheral"
"855",644,1,1,5.03543e-05,"cluster_1708",958,7,7,-1.2982264892551,0.244897959183674,"peripheral"
"856",645,31,1,0.000188974,"cluster_1709",959,7,2,-0.611367722245196,0.816326530612245,"connector"
"857",645,83,2,0.000168998,"cluster_1709",960,2,1,-0.866025403784439,0.5,"peripheral"
"858",646,39,1,0.000576952,"cluster_171",961,23,8,0.634337844326788,0.793950850661626,"connector"
"859",646,18,2,0.00100675,"cluster_171",962,23,11,1.92880274955073,0.809073724007561,"connector"
"860",648,9,1,0.000108293,"cluster_1712",964,2,2,-1.12845620175086,0,"peripheral"
"861",648,53,2,0.000191348,"cluster_1712",965,2,2,0.377964473009227,0,"peripheral"
"862",649,3,1,0.000728093,"cluster_1714",966,62,55,0.833673903540779,0.545785639958377,"peripheral"
"863",649,8,2,4.66504e-05,"cluster_1714",967,1,1,-0.847939243711258,0,"peripheral"
"864",651,3,1,0.000717765,"cluster_1716",969,54,54,0.784439563827949,0.444444444444444,"peripheral"
"865",651,8,2,0.000392494,"cluster_1716",970,10,10,0.525994397168481,0.32,"peripheral"
"866",652,6,1,1.66961e-05,"cluster_1717",971,1,1,-1.40563120499936,0,"peripheral"
"867",653,58,1,4.69618e-05,"cluster_1718",972,5,2,-0.530330085889911,0.64,"connector"
"868",654,7,1,0.000205956,"cluster_1719",973,14,9,0.107840517273438,0.5,"peripheral"
"869",654,7,2,0.000462233,"cluster_1719",974,12,12,0.599770548123504,0.375,"peripheral"
"870",655,1,1,0.000769088,"cluster_172",975,117,112,0.120458855110295,0.409818102125794,"peripheral"
"871",655,18,2,0.00028829,"cluster_172",976,7,5,0.153830894135947,0.571428571428571,"peripheral"
"872",657,32,1,6.45926e-05,"cluster_1721",978,2,2,-0.668037881210496,0,"peripheral"
"873",658,1,1,4.44041e-05,"cluster_1722",979,6,6,-1.31173777824905,0.444444444444444,"peripheral"
"874",658,151,2,0.000276763,"cluster_1722",980,1,1,NA,0,"peripheral"
"875",659,1,1,0.000766822,"cluster_1723",981,106,75,-0.379458837666081,0.616767532929868,"peripheral"
"876",659,50,2,0.000342582,"cluster_1723",982,10,3,0.594088525786005,0.54,"peripheral"
"877",660,10,1,0.000636333,"cluster_1724",983,48,47,1.27793056543442,0.384548611111111,"peripheral"
"878",661,11,1,0.000172701,"cluster_1725",984,20,6,-0.943165853672498,0.68,"connector"
"879",661,23,2,5.14596e-05,"cluster_1725",985,1,1,-0.455672409618156,0,"peripheral"
"880",662,21,1,0.000361049,"cluster_1726",986,11,9,0.922534734517588,0.429752066115702,"peripheral"
"881",662,16,2,0.000439072,"cluster_1726",987,7,5,0.541757370248001,0.448979591836735,"peripheral"
"882",663,1,1,0.00135587,"cluster_1727",988,232,231,1.72830224539107,0.389826099881094,"peripheral"
"883",663,2,2,0.000232603,"cluster_1727",989,7,7,-0.0428095701490183,0.408163265306122,"peripheral"
"884",665,9,1,0.00073366,"cluster_1729",991,18,13,0.548978692743664,0.648148148148148,"connector"
"885",665,25,2,0.000315425,"cluster_1729",992,4,3,0.0268920434478963,0.375,"peripheral"
"886",666,10,1,0.000490073,"cluster_173",993,37,37,0.586554517817196,0.417823228634039,"peripheral"
"887",667,172,1,0.000107052,"cluster_1730",994,2,1,-0.577350269189626,0.5,"peripheral"
"888",667,4,2,6.6079e-05,"cluster_1730",995,3,3,-0.973304692051522,0.444444444444444,"peripheral"
"889",668,5,1,0.000772549,"cluster_1731",996,59,59,1.1941089977641,0.424016087331227,"peripheral"
"890",668,12,2,5.41642e-05,"cluster_1731",997,1,1,-0.566210810088652,0,"peripheral"
"891",669,15,1,0.000109077,"cluster_1732",998,3,3,-0.584990702900207,0.444444444444444,"peripheral"
"892",670,10,1,0.000177939,"cluster_1735",999,7,7,-1.48757362503449,0.244897959183674,"peripheral"
"893",671,1,1,0.0012053,"cluster_1737",1000,209,209,1.43105388752404,0.373800966095098,"peripheral"
"894",671,2,2,0.000370861,"cluster_1737",1001,11,11,0.230660519758143,0.297520661157025,"peripheral"
"895",672,52,1,0.00040665,"cluster_1738",1002,3,3,0.866025403784439,0,"peripheral"
"896",673,1,1,0.000669102,"cluster_1739",1003,126,125,0.296105612031725,0.330687830687831,"peripheral"
"897",673,2,2,9.21947e-05,"cluster_1739",1004,3,3,-0.31627966005618,0.444444444444444,"peripheral"
"898",674,3,1,0.000490721,"cluster_174",1005,39,34,-0.200247230428654,0.575936883629191,"peripheral"
"899",674,8,2,4.65128e-05,"cluster_174",1006,1,1,-0.847939243711258,0,"peripheral"
"900",675,1,1,0.000205373,"cluster_1740",1007,38,36,-0.906399108430369,0.515235457063712,"peripheral"
"901",676,95,1,0.000350263,"cluster_1741",1008,1,1,NA,0,"peripheral"
"902",677,2,2,3.74775e-05,"cluster_1742",1009,1,1,-0.453014705009761,0,"peripheral"
"903",679,133,1,0.000294209,"cluster_1744",1011,1,1,NA,0,"peripheral"
"904",680,47,1,0.000155524,"cluster_1745",1012,7,4,0.382400323765745,0.612244897959184,"peripheral"
"905",680,2,2,2.71239e-05,"cluster_1745",1013,1,1,-0.453014705009761,0,"peripheral"
"906",681,5,1,0.000123752,"cluster_1746",1014,12,11,-0.95184816429772,0.541666666666667,"peripheral"
"907",681,12,2,7.91386e-05,"cluster_1746",1015,2,2,-0.398967047678125,0,"peripheral"
"908",682,5,1,0.000361328,"cluster_1747",1016,22,19,-0.594188637287417,0.615702479338843,"peripheral"
"909",682,25,2,0.000198296,"cluster_1747",1017,3,2,-0.484056782062131,0.444444444444444,"peripheral"
"910",683,11,1,0.000641571,"cluster_1748",1018,41,37,1.53652462490697,0.581796549672814,"peripheral"
"911",683,22,2,0.000500891,"cluster_1748",1019,9,7,1.98583101738309,0.666666666666667,"connector"
"912",684,103,1,0.000350263,"cluster_1749",1020,1,1,NA,0,"peripheral"
"913",685,28,1,2.55738e-05,"cluster_175",1021,1,1,-1.32422134711905,0,"peripheral"
"914",685,134,2,0.000186578,"cluster_175",1022,2,1,-0.577350269189626,0.5,"peripheral"
"915",686,6,1,0.000421436,"cluster_1750",1023,17,13,-0.67894908178631,0.643598615916955,"connector"
"916",686,4,2,0.000402912,"cluster_1750",1024,15,12,-0.0266658819740144,0.444444444444445,"peripheral"
"917",687,35,1,0.000236664,"cluster_1751",1025,12,4,-0.0961224047878707,0.777777777777778,"connector"
"918",688,14,1,0.000212734,"cluster_1752",1026,7,7,-0.551275269696688,0,"peripheral"
"919",690,32,1,2.62309e-05,"cluster_1754",1028,1,1,-1.0413531677693,0,"peripheral"
"920",690,7,2,3.08911e-05,"cluster_1754",1029,1,1,-1.20397289832674,0,"peripheral"
"921",691,9,1,0.000359347,"cluster_1755",1030,12,12,0.396484611425979,0.375,"peripheral"
"922",692,31,1,0.000343424,"cluster_1756",1031,9,3,-0.101894620374199,0.814814814814815,"connector"
"923",692,127,2,0.000247646,"cluster_1756",1032,6,2,0.866025403784439,0.777777777777778,"connector"
"924",693,1,1,0.000323403,"cluster_1757",1033,64,64,-0.528083016599598,0.39013671875,"peripheral"
"925",693,2,2,3.32863e-05,"cluster_1757",1034,1,1,-0.453014705009761,0,"peripheral"
"926",695,75,1,0.000539594,"cluster_1759",1036,2,2,1.15470053837925,0,"peripheral"
"927",696,13,1,0.000536528,"cluster_176",1037,34,27,1.01872477073162,0.589965397923875,"peripheral"
"928",696,12,2,0.000106146,"cluster_176",1038,2,2,-0.398967047678125,0,"peripheral"
"929",697,1,1,0.00137878,"cluster_1760",1039,239,239,1.83639255734272,0.376043836767564,"peripheral"
"930",697,2,2,0.000202267,"cluster_1760",1040,6,6,-0.111177092625809,0.444444444444444,"peripheral"
"931",698,1,1,0.000460307,"cluster_1761",1041,81,68,-0.474037860623774,0.535589087029416,"peripheral"
"932",698,4,2,0.000113956,"cluster_1761",1042,4,3,-0.973304692051522,0.625,"connector"
"933",699,17,1,0.000394079,"cluster_1762",1043,12,10,0.732219279054003,0.583333333333333,"peripheral"
"934",699,12,2,0.000102546,"cluster_1762",1044,2,1,-0.566210810088652,0.5,"peripheral"
"935",700,6,1,8.49149e-05,"cluster_1763",1045,3,3,-1.28451751779718,0.444444444444444,"peripheral"
"936",700,23,2,6.65043e-05,"cluster_1763",1046,2,1,-0.455672409618156,0.5,"peripheral"
"937",701,1,1,0.000919519,"cluster_1764",1047,153,147,0.593353969898759,0.424195822119698,"peripheral"
"938",701,2,2,6.9717e-05,"cluster_1764",1048,2,2,-0.38464718253297,0,"peripheral"
"939",703,45,1,0.000459819,"cluster_1767",1050,6,4,1.16666666666667,0.5,"peripheral"
"940",704,37,2,0.000164798,"cluster_1768",1051,2,2,-0.124949168392839,0,"peripheral"
"941",706,48,1,0.000164143,"cluster_177",1053,10,1,-0.556234200555013,0.48,"peripheral"
"942",706,18,2,0.000336836,"cluster_177",1054,8,4,-0.141997748433182,0.75,"connector"
"943",707,13,1,0.000454666,"cluster_1770",1055,26,18,-0.0244005933109369,0.668639053254438,"connector"
"944",707,12,2,0.000118978,"cluster_1770",1056,2,2,-0.398967047678125,0,"peripheral"
"945",708,15,1,0.000120084,"cluster_1771",1057,3,2,-0.787487484673356,0.444444444444444,"peripheral"
"946",709,182,1,6.2964e-05,"cluster_1772",1058,2,1,-0.577350269189626,0.5,"peripheral"
"947",709,2,2,0.000466104,"cluster_1772",1059,15,15,0.504130609665305,0.444444444444444,"peripheral"
"948",710,124,2,0.000310519,"cluster_1773",1060,1,1,NA,0,"peripheral"
"949",713,3,1,0.000379496,"cluster_1776",1063,29,29,-0.446418928992804,0.494649227110583,"peripheral"
"950",713,8,2,0.000318707,"cluster_1776",1064,9,9,0.373335103737399,0.197530864197531,"peripheral"
"951",714,181,1,3.48927e-05,"cluster_1777",1065,1,1,-0.5,0,"peripheral"
"952",714,140,2,0.000339902,"cluster_1777",1066,3,2,1.15470053837925,0.444444444444444,"peripheral"
"953",715,27,1,0.000301816,"cluster_1778",1067,27,7,-0.377796233882911,0.801097393689986,"connector"
"954",715,7,2,0.000389227,"cluster_1778",1068,9,6,-0.384089513576628,0.716049382716049,"connector"
"955",716,5,1,1.59386e-05,"cluster_1779",1069,2,2,-1.35421513218431,0,"peripheral"
"956",716,136,2,0.000298748,"cluster_1779",1070,1,1,NA,0,"peripheral"
"957",717,112,1,0.000107331,"cluster_178",1071,1,1,-0.5,0,"peripheral"
"958",718,112,1,0.000108247,"cluster_1780",1072,2,1,-0.5,0.5,"peripheral"
"959",718,50,2,5.38661e-05,"cluster_1780",1073,2,1,-0.594088525786005,0.5,"peripheral"
"960",720,60,1,4.25439e-05,"cluster_1783",1075,1,1,-0.924500327042049,0,"peripheral"
"961",721,106,1,0.000350263,"cluster_1784",1076,1,1,NA,0,"peripheral"
"962",722,58,1,0.000129071,"cluster_1785",1077,10,4,0.530330085889911,0.66,"connector"
"963",723,1,1,0.000926312,"cluster_1789",1078,157,148,0.606865258892715,0.443993671142846,"peripheral"
"964",723,2,2,0.000432433,"cluster_1789",1079,11,8,0.0255579523277721,0.694214876033058,"connector"
"965",725,17,1,0.000123222,"cluster_1790",1081,6,3,-0.898632751566276,0.611111111111111,"peripheral"
"966",725,8,2,4.34409e-05,"cluster_1790",1082,1,1,-0.847939243711258,0,"peripheral"
"967",726,1,1,0.000305654,"cluster_1791",1083,31,30,-0.987466842394106,0.497398543184183,"peripheral"
"968",726,7,2,0.000212994,"cluster_1791",1084,5,5,-0.54806619052665,0.32,"peripheral"
"969",727,5,1,0.000769513,"cluster_1792",1085,66,63,1.37293876126925,0.45959595959596,"peripheral"
"970",727,12,2,0.000157884,"cluster_1792",1086,3,3,-0.231723285267598,0,"peripheral"
"971",728,19,1,0.000122697,"cluster_1793",1087,3,3,-0.796288227623635,0,"peripheral"
"972",728,24,2,4.53556e-05,"cluster_1793",1088,1,1,-0.849102385387789,0,"peripheral"
"973",729,7,1,0.000292311,"cluster_1796",1089,8,7,-0.220112836626606,0.40625,"peripheral"
"974",729,7,2,0.000616909,"cluster_1796",1090,14,12,0.599770548123504,0.581632653061225,"peripheral"
"975",731,75,1,0.000246549,"cluster_1799",1092,1,1,-0.577350269189626,0,"peripheral"
"976",732,20,1,0.000257726,"cluster_18",1093,5,4,-0.531641285171153,0.56,"peripheral"
"977",732,2,2,0.00100391,"cluster_18",1094,29,26,1.25617335691,0.475624256837099,"peripheral"
"978",733,3,1,0.000623908,"cluster_180",1095,35,25,-0.643356287844125,0.72,"connector"
"979",733,8,2,0.000416078,"cluster_180",1096,8,6,-0.0846427765558474,0.375,"peripheral"
"980",734,1,1,0.000172814,"cluster_1800",1097,28,22,-1.09555715434575,0.63265306122449,"connector"
"981",734,202,2,0.000191449,"cluster_1800",1098,5,1,NA,0.72,"connector"
"982",735,1,1,0.000139196,"cluster_1801",1099,28,27,-1.02800070937597,0.303571428571429,"peripheral"
"983",735,177,2,0.000210023,"cluster_1801",1100,1,1,NA,0,"peripheral"
"984",737,3,1,0.000542544,"cluster_1804",1102,47,47,0.439799185838138,0.481665912177456,"peripheral"
"985",738,121,2,0.000313636,"cluster_1805",1103,1,1,NA,0,"peripheral"
"986",739,1,1,0.000942721,"cluster_1806",1104,148,145,0.566331391910847,0.455807158509861,"peripheral"
"987",739,2,2,0.000274148,"cluster_1806",1105,8,5,-0.179544615102599,0.65625,"connector"
"988",740,21,1,0.000373546,"cluster_1808",1106,12,9,0.922534734517588,0.569444444444444,"peripheral"
"989",740,16,2,0.000384925,"cluster_1808",1107,6,6,0.948075397934001,0,"peripheral"
"990",741,20,1,0.000138084,"cluster_1809",1108,3,2,-0.981491603392897,0.444444444444444,"peripheral"
