"","node_id","module","layer_id","flow","node_name","state_node","k_total","k_m","z_score","c_score","role"
"1530",1149,1,1,0.000915905,"cluster_2230",1747,143,142,1.0768923059438,0.495085334246173,"peripheral"
"1531",1150,1,1,9.51314e-05,"cluster_2231",1748,14,13,-1.07525919539955,0.561224489795918,"peripheral"
"1532",1150,3,2,1.4108e-05,"cluster_2231",1749,1,1,-1.264298328218,0,"peripheral"
"1533",1152,43,1,0.000398426,"cluster_2234",1751,3,3,0.221403721385024,0,"peripheral"
"1534",1152,68,2,0.000198024,"cluster_2234",1752,1,1,-0.5,0,"peripheral"
"1535",1153,21,1,0.000286132,"cluster_2235",1753,4,4,-0.255883157859579,0,"peripheral"
"1536",1153,142,2,0.000292779,"cluster_2235",1754,1,1,NA,0,"peripheral"
"1537",1154,1,1,0.000642251,"cluster_2237",1755,100,98,0.34282512719103,0.5146,"peripheral"
"1538",1154,2,2,0.000110813,"cluster_2237",1756,5,5,-0.627571997575402,0,"peripheral"
"1539",1156,18,1,0.000359975,"cluster_224",1758,26,11,1.00914170254419,0.798816568047337,"connector"
"1540",1156,32,2,7.89115e-05,"cluster_224",1759,2,1,-0.764617696239247,0.5,"peripheral"
"1541",1157,2,1,0.000135412,"cluster_2240",1760,6,5,-0.627571997575402,0.611111111111111,"peripheral"
"1542",1157,2,2,8.87362e-05,"cluster_2240",1761,5,3,-0.776521852001966,0.64,"connector"
"1543",1158,36,1,0.00015618,"cluster_2241",1762,5,4,-0.0714133916236125,0.64,"connector"
"1544",1159,27,1,0.000268149,"cluster_2242",1763,6,4,-0.124949168392839,0.666666666666667,"connector"
"1545",1160,127,1,0.000340599,"cluster_2243",1764,1,1,NA,0,"peripheral"
"1546",1161,42,1,0.000477258,"cluster_2244",1765,6,4,0,0.666666666666667,"connector"
"1547",1161,168,2,0.000213875,"cluster_2244",1766,1,1,NA,0,"peripheral"
"1548",1162,1,1,0.00147673,"cluster_2245",1767,214,204,2.11125969418634,0.534107782339069,"peripheral"
"1549",1162,2,2,8.54594e-05,"cluster_2245",1768,3,2,-0.850996779215248,0.444444444444444,"peripheral"
"1550",1163,1,1,1.21561e-05,"cluster_2246",1769,2,2,-1.25877599008774,0,"peripheral"
"1551",1163,39,2,2.7542e-05,"cluster_2246",1770,1,1,-0.258198889747161,0,"peripheral"
"1552",1164,1,1,0.000210662,"cluster_2247",1771,27,20,-0.958475780597973,0.688614540466392,"connector"
"1553",1164,11,2,4.65503e-05,"cluster_2247",1772,1,1,-0.527350298515253,0,"peripheral"
"1554",1165,1,1,0.000100834,"cluster_2248",1773,13,11,-1.10862588534286,0.627218934911243,"connector"
"1555",1165,2,2,0.000157938,"cluster_2248",1774,8,7,-0.478622143148838,0.53125,"peripheral"
"1556",1166,2,1,4.95658e-05,"cluster_2249",1775,2,2,-0.850996779215248,0.5,"peripheral"
"1557",1167,10,1,0.00036769,"cluster_225",1776,18,14,-0.0489796580535183,0.376543209876543,"peripheral"
"1558",1167,37,2,0.000227799,"cluster_225",1777,2,2,0.0556558493545128,0,"peripheral"
"1559",1168,1,1,0.0011198,"cluster_2250",1778,168,166,1.47729258526349,0.511125283446712,"peripheral"
"1560",1168,11,2,0.000198614,"cluster_2250",1779,6,2,-0.355654852487031,0.722222222222222,"connector"
"1561",1169,192,1,2.28485e-05,"cluster_2251",1780,1,1,-0.577350269189626,0,"peripheral"
"1562",1170,9,1,8.15183e-05,"cluster_2252",1781,4,4,-0.956743264505087,0.375,"peripheral"
"1563",1173,7,1,8.22187e-05,"cluster_2255",1784,8,8,-1.80322019237923,0.375,"peripheral"
"1564",1174,1,1,0.00127285,"cluster_2256",1785,190,190,1.87769286458319,0.485817174515235,"peripheral"
"1565",1174,2,2,0.000516747,"cluster_2256",1786,23,21,0.564026837837107,0.502835538752363,"peripheral"
"1566",1175,71,1,5.30583e-05,"cluster_2257",1787,2,2,-0.843274042711568,0,"peripheral"
"1567",1175,45,2,0.000125908,"cluster_2257",1788,1,1,-0.504016128774185,0,"peripheral"
"1568",1176,1,1,0.000120073,"cluster_2258",1789,22,22,-0.925109090654665,0.462809917355372,"peripheral"
"1569",1177,57,1,0.000459409,"cluster_2259",1790,2,2,0.866025403784439,0.5,"peripheral"
"1570",1179,8,1,0.000327272,"cluster_2261",1792,41,22,0.0764019232544708,0.734086853063653,"connector"
"1571",1179,5,2,3.37019e-05,"cluster_2261",1793,1,1,-0.974851550942108,0,"peripheral"
"1572",1180,1,1,0.000775159,"cluster_2262",1794,120,120,0.709858716567415,0.499861111111111,"peripheral"
"1573",1180,2,2,0.00010416,"cluster_2262",1795,4,3,-0.776521852001966,0.375,"peripheral"
"1574",1181,1,1,0.000746594,"cluster_2263",1796,110,110,0.543025266850876,0.499834710743802,"peripheral"
"1575",1181,2,2,0.000482742,"cluster_2263",1797,20,19,0.415076983410543,0.545,"peripheral"
"1576",1182,1,1,0.000131873,"cluster_2264",1798,23,22,-0.925109090654665,0.480151228733459,"peripheral"
"1577",1183,8,1,0.000199832,"cluster_2265",1799,18,16,-0.382009616272354,0.493827160493827,"peripheral"
"1578",1185,13,1,2.05801e-05,"cluster_2267",1801,1,1,-1.73340667640201,0,"peripheral"
"1579",1185,197,2,7.40769e-05,"cluster_2267",1802,1,1,NA,0,"peripheral"
"1580",1186,2,1,0.000295633,"cluster_2268",1803,11,11,-0.180722434295711,0.495867768595041,"peripheral"
"1581",1186,2,2,0.000258828,"cluster_2268",1804,13,13,-0.0317725798691476,0,"peripheral"
"1582",1187,119,1,0.000340599,"cluster_2269",1805,1,1,NA,0,"peripheral"
"1583",1188,1,1,0.000525071,"cluster_227",1806,56,45,-0.541392156306626,0.663265306122449,"connector"
"1584",1188,159,2,0.000175269,"cluster_227",1807,3,1,-0.577350269189626,0.666666666666667,"connector"
"1585",1189,14,1,0.000376036,"cluster_2270",1808,12,9,-0.305031605645717,0.666666666666667,"connector"
"1586",1191,1,1,0.000143046,"cluster_2272",1810,16,15,-1.04189250545624,0.5078125,"peripheral"
"1587",1191,2,2,0.000691585,"cluster_2272",1811,28,27,1.0108764011168,0.517857142857143,"peripheral"
"1588",1192,120,1,0.000340599,"cluster_2273",1812,1,1,NA,0,"peripheral"
"1589",1193,1,1,0.000484572,"cluster_2274",1813,70,67,-0.174358566930241,0.528979591836735,"peripheral"
"1590",1193,12,2,0.000725582,"cluster_2274",1814,16,12,1.60855512989995,0.421875,"peripheral"
"1591",1194,215,1,4.45287e-05,"cluster_2275",1815,1,1,NA,0,"peripheral"
"1592",1195,1,1,0.00151124,"cluster_2276",1816,220,213,2.26140979893123,0.510082644628099,"peripheral"
"1593",1195,2,2,0.00028855,"cluster_2276",1817,12,6,-0.55309707036212,0.694444444444444,"connector"
"1594",1196,1,1,4.11229e-05,"cluster_2277",1818,6,6,-1.19204261020113,0,"peripheral"
"1595",1196,56,2,3.62389e-05,"cluster_2277",1819,1,1,-0.353553390593274,0,"peripheral"
"1596",1197,65,2,0.000284501,"cluster_2278",1820,2,2,0.27524094128159,0,"peripheral"
"1597",1198,1,1,0.000138712,"cluster_2279",1821,22,22,-0.925109090654665,0,"peripheral"
"1598",1199,13,1,0.000571353,"cluster_228",1822,20,19,0.693362670560805,0.515,"peripheral"
"1599",1199,26,2,0.00018354,"cluster_228",1823,3,3,0.0577061810381117,0,"peripheral"
"1600",1200,131,1,0.000314257,"cluster_2280",1824,1,1,NA,0,"peripheral"
"1601",1201,1,1,0.00051324,"cluster_2282",1825,77,75,-0.0408918071570095,0.525215044695564,"peripheral"
"1602",1203,59,1,0.000148794,"cluster_2284",1827,1,1,-1.09544511501033,0,"peripheral"
"1603",1204,1,1,0.000583563,"cluster_2285",1828,71,56,-0.357875361618433,0.669311644514977,"connector"
"1604",1204,23,2,0.000325137,"cluster_2285",1829,10,4,0.620406617940766,0.48,"peripheral"
"1605",1205,16,1,0.000228752,"cluster_2286",1830,7,7,-0.194189333400946,0.489795918367347,"peripheral"
"1606",1206,1,1,0.000921464,"cluster_2287",1831,137,125,0.793275441425684,0.537482018221535,"peripheral"
"1607",1206,6,2,0.000216061,"cluster_2287",1832,9,5,-0.0339703656986524,0.765432098765432,"connector"
"1608",1207,44,1,0.000115477,"cluster_2288",1833,1,1,-0.774596669241484,0,"peripheral"
"1609",1208,19,1,0.000254476,"cluster_2289",1834,11,7,0.486531674141649,0.677685950413223,"connector"
"1610",1208,160,2,3.11653e-05,"cluster_2289",1835,1,1,-0.5,0,"peripheral"
"1611",1209,103,1,0.000340599,"cluster_2291",1836,1,1,NA,0,"peripheral"
"1612",1210,1,1,0.000654819,"cluster_2292",1837,97,97,0.326141782219376,0.493569986183441,"peripheral"
"1613",1210,2,2,9.00907e-05,"cluster_2292",1838,4,4,-0.702046924788684,0,"peripheral"
"1614",1212,1,1,0.000134335,"cluster_2294",1840,25,25,-0.875059055739703,0.4992,"peripheral"
"1615",1213,1,1,0.000994976,"cluster_2295",1841,136,126,0.809958786397338,0.564446366782007,"peripheral"
"1616",1213,11,2,0.000124729,"cluster_2295",1842,3,2,-0.355654852487031,0.444444444444444,"peripheral"
"1617",1215,52,1,0.000244881,"cluster_2297",1844,18,6,0.917662935482247,0.709876543209877,"connector"
"1618",1215,2,2,2.05108e-05,"cluster_2297",1845,1,1,-0.925471706428529,0,"peripheral"
"1619",1217,48,1,0.000368407,"cluster_2299",1847,4,4,NA,0.375,"peripheral"
"1620",1217,163,2,2.3458e-05,"cluster_2299",1848,1,1,-0.5,0,"peripheral"
"1621",1218,1,1,0.000906096,"cluster_23",1849,135,134,0.943425546170569,0.496351165980796,"peripheral"
"1622",1218,2,2,0.000582114,"cluster_23",1850,20,15,0.117177274557416,0.645,"connector"
"1623",1219,1,1,0.000440181,"cluster_230",1851,59,37,-0.674858916079857,0.769319161160586,"connector"
"1624",1219,32,2,9.24931e-05,"cluster_230",1852,4,1,-0.764617696239247,0.75,"connector"
"1625",1220,1,1,0.00123039,"cluster_2300",1853,179,174,1.61075934503672,0.519646702662214,"peripheral"
"1626",1220,2,2,0.000242016,"cluster_2300",1854,11,11,-0.180722434295711,0.297520661157025,"peripheral"
"1627",1221,7,1,0.000477469,"cluster_2301",1855,47,47,0.563873415206534,0.481665912177456,"peripheral"
"1628",1221,24,2,0.00011036,"cluster_2301",1856,1,1,-0.404061017820884,0,"peripheral"
"1629",1222,14,1,0.000447684,"cluster_2302",1857,14,14,0.624942801810738,0.489795918367347,"peripheral"
"1630",1222,20,2,0.000255456,"cluster_2302",1858,4,4,0.262633402404968,0,"peripheral"
"1631",1223,16,1,0.000328354,"cluster_2303",1859,18,6,-0.388378666801893,0.808641975308642,"connector"
"1632",1223,17,2,0.00015463,"cluster_2303",1860,2,2,-0.242205693800181,0.5,"peripheral"
"1633",1224,1,1,0.00104448,"cluster_2304",1861,153,133,0.926742201198915,0.598744072792516,"peripheral"
"1634",1224,6,2,0.000148493,"cluster_2304",1862,6,3,-0.259024038452225,0.777777777777778,"connector"
"1635",1225,36,1,0.000301386,"cluster_2305",1863,7,6,0.856960699483347,0.244897959183674,"peripheral"
"1636",1225,17,2,0.000292644,"cluster_2305",1864,3,3,0.0847719928300633,0,"peripheral"
"1637",1226,15,1,0.000222942,"cluster_2306",1865,9,6,-0.509342515325825,0.444444444444444,"peripheral"
"1638",1226,5,2,0.000230353,"cluster_2306",1866,7,4,-0.430630076416166,0.73469387755102,"connector"
"1639",1227,219,1,3.99492e-05,"cluster_2307",1867,1,1,NA,0,"peripheral"
"1640",1228,1,1,0.000424901,"cluster_2308",1868,72,71,-0.107625187043625,0.501929012345679,"peripheral"
"1641",1229,28,1,0.000294711,"cluster_231",1869,21,13,0.810314449625294,0.748299319727891,"connector"
"1642",1229,35,2,7.77783e-05,"cluster_231",1870,1,1,-0.554962104321903,0,"peripheral"
"1643",1231,44,1,0.000286001,"cluster_2311",1872,5,2,0.193649167310371,0.8,"connector"
"1644",1233,1,1,0.000474717,"cluster_2313",1874,83,83,0.0925749526162215,0.483669618231964,"peripheral"
"1645",1233,180,2,8.96924e-05,"cluster_2313",1875,2,1,-0.577350269189626,0.5,"peripheral"
"1646",1234,2,1,4.83702e-05,"cluster_2314",1876,2,2,-0.850996779215248,0.5,"peripheral"
"1647",1234,134,2,0.000287054,"cluster_2314",1877,5,4,1.78885438199983,0.64,"connector"
"1648",1235,1,1,0.000716651,"cluster_2315",1878,97,91,0.226041712389453,0.543734722074609,"peripheral"
"1649",1235,12,2,0.000545604,"cluster_2315",1879,19,8,0.60463419776381,0.709141274238227,"connector"
"1650",1236,102,1,0.000340599,"cluster_2316",1880,1,1,NA,0,"peripheral"
"1651",1237,53,1,0.000147893,"cluster_2317",1881,3,3,-0.306719179465949,0,"peripheral"
"1652",1237,11,2,6.39029e-05,"cluster_2317",1882,1,1,-0.527350298515253,0,"peripheral"
"1653",1238,1,1,0.000451338,"cluster_2319",1883,60,58,-0.324508671675125,0.476111111111111,"peripheral"
"1654",1238,12,2,0.00039026,"cluster_2319",1884,13,8,0.60463419776381,0.769230769230769,"connector"
"1655",1239,1,1,0.000510038,"cluster_2320",1885,74,73,-0.0742584971003173,0.502191380569759,"peripheral"
"1656",1239,12,2,0.000369235,"cluster_2320",1886,12,7,0.353653964729775,0.625,"connector"
"1657",1240,107,2,0.000340599,"cluster_2321",1887,1,1,NA,0,"peripheral"
"1658",1241,9,1,0.000360432,"cluster_2322",1888,25,19,0.640477633879651,0.6752,"connector"
"1659",1241,23,2,6.28172e-05,"cluster_2322",1889,2,1,-0.974924685335489,0.5,"peripheral"
"1660",1242,1,1,0.000564198,"cluster_2323",1890,90,89,0.192675022446145,0.497037037037037,"peripheral"
"1661",1243,1,1,0.00131364,"cluster_2324",1891,194,193,1.92774289949815,0.467796790307153,"peripheral"
"1662",1243,2,2,7.73142e-05,"cluster_2324",1892,3,3,-0.776521852001966,0,"peripheral"
"1663",1244,5,2,9.80993e-05,"cluster_2325",1893,3,3,-0.61203723459148,0,"peripheral"
"1664",1245,1,1,0.000205906,"cluster_2326",1894,37,37,-0.674858916079857,0.455807158509861,"peripheral"
"1665",1246,103,1,0.000340599,"cluster_2327",1895,1,1,NA,0,"peripheral"
"1666",1248,48,1,0.000360854,"cluster_2330",1897,4,4,NA,0.5,"peripheral"
"1667",1248,163,2,2.53149e-05,"cluster_2330",1898,1,1,-0.5,0,"peripheral"
"1668",1249,1,1,8.68096e-05,"cluster_2331",1899,15,15,-1.04189250545624,0.497777777777778,"peripheral"
"1669",1249,2,2,4.99956e-05,"cluster_2331",1900,2,2,-0.850996779215248,0,"peripheral"
"1670",1250,1,1,0.000421644,"cluster_2332",1901,51,36,-0.691542261051511,0.698961937716263,"connector"
"1671",1251,22,1,6.34214e-05,"cluster_2333",1902,1,1,-1.00779054521711,0,"peripheral"
"1672",1251,90,2,0.000363168,"cluster_2333",1903,4,4,1.78885438199983,0,"peripheral"
"1673",1252,5,1,0.000354525,"cluster_2334",1904,15,4,-0.430630076416166,0.871111111111111,"connector"
"1674",1252,5,2,0.000961103,"cluster_2334",1905,23,22,2.83469877073948,0.540642722117202,"module hub"
"1675",1253,40,1,0.000298189,"cluster_2335",1906,6,4,0.279751442472094,0.722222222222222,"connector"
"1676",1254,1,1,0.000567429,"cluster_2337",1907,90,89,0.192675022446145,0.488641975308642,"peripheral"
"1677",1254,2,2,2.08259e-05,"cluster_2337",1908,1,1,-0.925471706428529,0,"peripheral"
"1678",1255,14,1,0.000432483,"cluster_2338",1909,16,14,0.624942801810738,0.484375,"peripheral"
"1679",1255,5,2,9.17265e-05,"cluster_2338",1910,3,3,-0.61203723459148,0,"peripheral"
"1680",1256,9,1,0.000240546,"cluster_2339",1911,18,5,-0.850261871279438,0.833333333333333,"connector"
"1681",1257,2,1,0.000899821,"cluster_234",1912,34,24,0.787451619476953,0.728373702422145,"connector"
"1682",1257,2,2,0.00107338,"cluster_234",1913,43,40,1.97905045488946,0.564629529475392,"peripheral"
"1683",1258,1,1,0.000282858,"cluster_2340",1914,47,46,-0.524708811334972,0.488003621548212,"peripheral"
"1684",1258,2,2,0.000128291,"cluster_2340",1915,5,4,-0.702046924788684,0.32,"peripheral"
"1685",1259,36,1,4.65808e-05,"cluster_2341",1916,1,1,-1.46397452828405,0,"peripheral"
"1686",1259,17,2,8.10837e-05,"cluster_2341",1917,1,1,-0.569183380430426,0,"peripheral"
"1687",1260,7,1,0.000546904,"cluster_2342",1918,52,52,0.867346954640606,0.463757396449704,"peripheral"
"1688",1262,1,1,0.00113206,"cluster_2344",1920,159,139,1.02684227102884,0.576005695977216,"peripheral"
"1689",1262,2,2,2.42424e-05,"cluster_2344",1921,1,1,-0.925471706428529,0,"peripheral"
"1690",1263,1,1,0.000650489,"cluster_2345",1922,75,47,-0.508025466363318,0.730666666666667,"connector"
"1691",1263,5,2,8.12575e-05,"cluster_2345",1923,2,1,-0.974851550942108,0.5,"peripheral"
"1692",1264,1,1,0.00111564,"cluster_2346",1924,168,167,1.49397593023515,0.456136621315193,"peripheral"
"1693",1264,2,2,0.000111377,"cluster_2346",1925,5,4,-0.702046924788684,0.32,"peripheral"
"1694",1265,1,1,0.00111361,"cluster_2348",1926,165,165,1.46060924029184,0.455904499540863,"peripheral"
"1695",1265,2,2,0.000863478,"cluster_2348",1927,37,35,1.60667581882305,0.52154857560263,"peripheral"
"1696",1266,1,1,9.39265e-06,"cluster_2349",1928,2,2,-1.25877599008774,0,"peripheral"
"1697",1266,2,2,2.06122e-05,"cluster_2349",1929,1,1,-0.925471706428529,0,"peripheral"
"1698",1267,8,1,1.21231e-05,"cluster_235",1930,2,1,-1.52803846508942,0.5,"peripheral"
"1699",1268,1,1,3.3015e-05,"cluster_2350",1931,5,5,-1.20872595517278,0.48,"peripheral"
"1700",1268,179,2,0.000118859,"cluster_2350",1932,4,1,-0.577350269189626,0.375,"peripheral"
"1701",1269,15,1,8.99494e-05,"cluster_2351",1933,5,2,-1.15956700297581,0.72,"connector"
"1702",1270,2,1,2.00586e-05,"cluster_2352",1934,1,1,-0.925471706428529,0,"peripheral"
"1703",1270,37,2,0.000114712,"cluster_2352",1935,1,1,-0.306107171449821,0,"peripheral"
"1704",1271,7,1,0.00052605,"cluster_2353",1936,49,49,0.685262830980163,0.464806330695543,"peripheral"
"1705",1272,4,1,0.00033788,"cluster_2354",1937,43,22,-0.746040670115211,0.746349378042185,"connector"
"1706",1272,6,2,0.00015163,"cluster_2354",1938,7,3,-0.259024038452225,0.775510204081633,"connector"
"1707",1273,170,1,0.000147846,"cluster_2355",1939,2,2,0.866025403784439,0,"peripheral"
"1708",1273,85,2,0.000206504,"cluster_2355",1940,1,1,-0.577350269189626,0,"peripheral"
"1709",1274,1,1,0.000267675,"cluster_2357",1941,42,40,-0.624808881164895,0.489795918367347,"peripheral"
"1710",1274,205,2,0.000141507,"cluster_2357",1942,3,1,NA,0.666666666666667,"connector"
"1711",1275,1,1,0.000136934,"cluster_2359",1943,20,19,-0.975159125569627,0.395,"peripheral"
"1712",1275,6,2,4.37934e-05,"cluster_2359",1944,2,2,-0.371550874829011,0,"peripheral"
"1713",1276,38,1,0.000386612,"cluster_236",1945,38,7,1.12249721603218,0.742382271468144,"connector"
"1714",1276,66,2,5.94019e-05,"cluster_236",1946,1,1,-0.333333333333333,0,"peripheral"
"1715",1277,8,1,0.000297887,"cluster_2360",1947,22,20,-0.0764019232544708,0.545454545454545,"peripheral"
"1716",1277,3,2,3.21849e-05,"cluster_2360",1948,2,2,-1.20920957444825,0,"peripheral"
"1717",1278,1,1,0.000765394,"cluster_2361",1949,117,116,0.643125336680799,0.444006136313829,"peripheral"
"1718",1278,23,2,7.88525e-05,"cluster_2361",1950,3,1,-0.974924685335489,0.444444444444444,"peripheral"
"1719",1279,10,1,0.0001613,"cluster_2362",1951,12,6,-0.820409272396432,0.777777777777778,"connector"
"1720",1281,8,1,0.000386052,"cluster_2364",1953,35,15,-0.458411539526825,0.839183673469388,"connector"
"1721",1281,5,2,0.000230851,"cluster_2364",1954,5,5,-0.249222918240852,0,"peripheral"
"1722",1282,183,1,0.00012559,"cluster_2366",1955,10,3,1.56524758424985,0.62,"peripheral"
"1723",1283,22,1,0.000237761,"cluster_2367",1956,4,4,0.393284115206677,0.5,"peripheral"
"1724",1284,58,1,0.000365658,"cluster_2368",1957,2,2,0,0.5,"peripheral"
"1725",1285,1,1,2.49998e-05,"cluster_2369",1958,3,2,-1.25877599008774,0.444444444444444,"peripheral"
"1726",1285,5,2,4.17845e-05,"cluster_2369",1959,1,1,-0.974851550942108,0,"peripheral"
"1727",1286,3,1,0.000881966,"cluster_237",1960,48,47,1.26978434519093,0.502604166666667,"peripheral"
"1728",1286,3,2,0.00132755,"cluster_237",1961,74,70,2.53682568189539,0.550401753104456,"module hub"
"1729",1287,8,1,4.9782e-05,"cluster_2370",1962,5,3,-1.37523461858048,0.72,"connector"
"1730",1288,2,1,0.00119638,"cluster_2371",1963,38,35,1.60667581882305,0.570637119113574,"peripheral"
"1731",1288,2,2,0.00136492,"cluster_2371",1964,57,53,2.94722450866213,0.553401046475839,"module hub"
"1732",1289,193,1,5.81569e-05,"cluster_2372",1965,1,1,NA,0,"peripheral"
"1733",1292,203,1,0.000128228,"cluster_2375",1968,4,1,NA,0.625,"connector"
"1734",1292,164,2,0.00021712,"cluster_2375",1969,1,1,NA,0,"peripheral"
"1735",1293,1,1,0.000251305,"cluster_2376",1970,39,37,-0.674858916079857,0.453648915187377,"peripheral"
"1736",1293,2,2,0.000533949,"cluster_2376",1971,16,15,0.117177274557416,0.5546875,"peripheral"
"1737",1294,48,1,0.000351916,"cluster_2377",1972,4,4,NA,0,"peripheral"
"1738",1295,1,1,0.000409429,"cluster_2378",1973,52,42,-0.591442191221587,0.607248520710059,"peripheral"
"1739",1295,6,2,0.000171659,"cluster_2378",1974,7,6,0.0785564706781337,0.571428571428571,"peripheral"
"1740",1296,16,1,0.000626319,"cluster_2379",1975,17,16,1.55351466720757,0.546712802768166,"peripheral"
"1741",1296,45,2,0.000126137,"cluster_2379",1976,1,1,-0.504016128774185,0,"peripheral"
"1742",1297,13,1,0.000643757,"cluster_238",1977,22,21,0.963003709112229,0.458677685950413,"peripheral"
"1743",1297,12,2,0.000298655,"cluster_238",1978,11,9,0.855614430797844,0.297520661157025,"peripheral"
"1744",1298,18,1,0.000361256,"cluster_2380",1979,17,11,1.00914170254419,0.71280276816609,"connector"
"1745",1298,5,2,0.000311527,"cluster_2380",1980,8,7,0.113591398109776,0.59375,"peripheral"
"1746",1299,16,1,0.000447353,"cluster_2381",1981,14,14,1.16513600040568,0.489795918367347,"peripheral"
"1747",1300,33,1,0.000389769,"cluster_2382",1982,6,6,0.270030862433661,0.444444444444444,"peripheral"
"1748",1301,19,1,3.7789e-05,"cluster_2384",1983,2,2,-0.851430429747887,0,"peripheral"
"1749",1302,2,1,0.000706628,"cluster_2385",1984,25,24,0.787451619476953,0.4576,"peripheral"
"1750",1302,2,2,0.00118252,"cluster_2385",1985,50,45,2.35142509095587,0.568,"peripheral"
"1751",1303,7,1,0.000236748,"cluster_2386",1986,13,13,-1.49974665294516,0.42603550295858,"peripheral"
"1752",1303,17,2,7.27289e-05,"cluster_2386",1987,1,1,-0.569183380430426,0,"peripheral"
"1753",1304,1,1,0.000376326,"cluster_2387",1988,56,51,-0.441292086476703,0.466198979591837,"peripheral"
"1754",1304,11,2,7.67814e-05,"cluster_2387",1989,2,2,-0.355654852487031,0,"peripheral"
"1755",1305,105,1,0.000340599,"cluster_2388",1990,1,1,NA,0,"peripheral"
"1756",1306,2,1,0.00111567,"cluster_239",1991,35,32,1.38325103718321,0.576326530612245,"peripheral"
"1757",1306,2,2,0.00104578,"cluster_239",1992,45,43,2.20247523652931,0.512592592592593,"peripheral"
"1758",1307,123,1,0.000340599,"cluster_2390",1993,1,1,NA,0,"peripheral"
"1759",1308,1,1,0.000718696,"cluster_2392",1994,92,60,-0.291141981731818,0.677930056710775,"connector"
"1760",1308,11,2,8.30357e-05,"cluster_2392",1995,2,1,-0.527350298515253,0.5,"peripheral"
"1761",1309,13,1,0.000679352,"cluster_2393",1996,23,20,0.828183189836517,0.521739130434783,"peripheral"
"1762",1309,12,2,0.000140267,"cluster_2393",1997,4,3,-0.650266967406361,0.375,"peripheral"
"1763",1310,7,1,0.000423471,"cluster_2394",1998,45,45,0.442483999432905,0.444444444444444,"peripheral"
"1764",1310,24,2,9.90807e-05,"cluster_2394",1999,1,1,-0.404061017820884,0,"peripheral"
"1765",1311,1,1,0.000774471,"cluster_2395",2000,122,122,0.743225406510723,0.428916957807041,"peripheral"
"1766",1311,11,2,6.14898e-05,"cluster_2395",2001,2,1,-0.527350298515253,0.5,"peripheral"
"1767",1312,16,1,8.71973e-05,"cluster_2396",2002,3,3,-0.970946667004732,0,"peripheral"
"1768",1312,17,2,9.18264e-05,"cluster_2396",2003,1,1,-0.569183380430426,0,"peripheral"
"1769",1313,8,1,0.000481526,"cluster_2397",2004,35,25,0.305607693017883,0.721632653061224,"connector"
"1770",1313,26,2,0.000102895,"cluster_2397",2005,3,2,-0.346237086228671,0.444444444444444,"peripheral"
"1771",1314,8,1,0.000148293,"cluster_2398",2006,18,8,-0.993225002308121,0.783950617283951,"connector"
"1772",1314,77,2,9.68604e-05,"cluster_2398",2007,2,1,-0.641940738766369,0.5,"peripheral"
"1773",1315,1,1,0.001006,"cluster_24",2008,144,144,1.11025899588711,0.465181327160494,"peripheral"
"1774",1315,2,2,0.000980968,"cluster_24",2009,41,39,1.90457552767618,0.546103509815586,"peripheral"
"1775",1316,50,1,0.000352395,"cluster_240",2010,9,6,0.849590790485747,0.740740740740741,"connector"
"1776",1316,26,2,0.000842812,"cluster_240",2011,14,11,3.28925231917237,0.459183673469388,"module hub"
"1777",1318,15,1,4.41486e-05,"cluster_2402",2013,1,1,-1.32212312488831,0,"peripheral"
"1778",1319,1,1,0.000544913,"cluster_2404",2014,88,87,0.159308332502837,0.496642561983471,"peripheral"
"1779",1320,88,1,9.99555e-05,"cluster_2405",2015,3,1,-0.816496580927726,0.666666666666667,"connector"
"1780",1320,12,2,0.000145803,"cluster_2405",2016,6,2,-0.901247200440395,0.611111111111111,"peripheral"
"1781",1321,1,1,1.87927e-05,"cluster_2406",2017,4,4,-1.22540930014443,0,"peripheral"
"1782",1322,1,1,0.00112731,"cluster_2407",2018,172,172,1.57739265509342,0.439156300703083,"peripheral"
"1783",1322,2,2,0.000219749,"cluster_2407",2019,9,7,-0.478622143148838,0.592592592592593,"peripheral"
"1784",1323,188,1,0.000194194,"cluster_2408",2020,9,2,1.15470053837925,0.345679012345679,"peripheral"
"1785",1323,2,2,0.00027167,"cluster_2408",2021,13,13,-0.0317725798691476,0,"peripheral"
"1786",1324,36,1,0.000117779,"cluster_2409",2022,3,2,-0.999787482730572,0.444444444444444,"peripheral"
"1787",1326,91,1,0.000210502,"cluster_2412",2024,1,1,-0.577350269189626,0,"peripheral"
"1788",1327,20,2,6.83599e-05,"cluster_2413",2025,2,1,-0.806659735958115,0.5,"peripheral"
"1789",1328,1,1,0.00117685,"cluster_2414",2026,170,168,1.5106592752068,0.475017301038062,"peripheral"
"1790",1328,2,2,2.36091e-05,"cluster_2414",2027,1,1,-0.925471706428529,0,"peripheral"
"1791",1329,219,1,9.82941e-05,"cluster_2415",2028,3,1,NA,0.444444444444444,"peripheral"
"1792",1330,1,1,0.00139133,"cluster_2416",2029,209,207,2.1613097291013,0.454980426272292,"peripheral"
"1793",1330,2,2,0.000129985,"cluster_2416",2030,5,4,-0.702046924788684,0.56,"peripheral"
"1794",1331,1,1,0.000411718,"cluster_2417",2031,53,49,-0.47465877642001,0.519757920968316,"peripheral"
"1795",1332,1,1,0.000479634,"cluster_2419",2032,67,66,-0.191041911901894,0.470037870349744,"peripheral"
